iteration,timestamp,time_iso,sample_name,fault_class,agent,skill_id,skill_name,severity,rcf_score,detected,correct
2,1765847306.6818764,2025-12-16 01:08:26,SHIP500-B04-T02674,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.484197,False,0
2,1765847318.883505,2025-12-16 01:08:38,SHIP500-B04-T02675,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.478175,False,0
2,1765847355.4743428,2025-12-16 01:09:15,SHIP500-B04-T02678,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.484774,False,0
2,1765847465.303612,2025-12-16 01:11:05,SHIP500-B04-T02687,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.486221,False,0
2,1765847477.5113811,2025-12-16 01:11:17,SHIP500-B04-T02688,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.476184,False,0
2,1765847489.741211,2025-12-16 01:11:29,SHIP500-B04-T02689,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.488544,False,0
2,1765847501.9507835,2025-12-16 01:11:41,SHIP500-B04-T02690,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.491465,False,0
2,1765847526.3563433,2025-12-16 01:12:06,SHIP500-B04-T02692,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.484774,False,0
2,1765847550.7410944,2025-12-16 01:12:30,SHIP500-B04-T02694,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.480174,False,0
2,1765847660.6027105,2025-12-16 01:14:20,SHIP500-B04-T02703,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.454015,False,0
2,1765847672.7970312,2025-12-16 01:14:32,SHIP500-B04-T02704,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.46248,False,0
2,1765847685.003775,2025-12-16 01:14:45,SHIP500-B04-T02705,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.463308,False,0
2,1765847697.2109184,2025-12-16 01:14:57,SHIP500-B04-T02706,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.455369,False,0
2,1765847782.6029491,2025-12-16 01:16:22,SHIP500-B04-T02713,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.455369,False,0
2,1765847794.837471,2025-12-16 01:16:34,SHIP500-B04-T02714,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.449438,False,0
2,1765847819.2335749,2025-12-16 01:16:59,SHIP500-B04-T02716,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.462756,False,0
2,1765847855.8340142,2025-12-16 01:17:35,SHIP500-B04-T02719,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.46386,False,0
2,1765847868.0564325,2025-12-16 01:17:48,SHIP500-B04-T02720,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.459458,False,0
2,1765847892.4237847,2025-12-16 01:18:12,SHIP500-B04-T02722,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.459732,False,0
2,1765847977.833277,2025-12-16 01:19:37,SHIP500-B04-T02729,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.463584,False,0
2,1765848075.3896842,2025-12-16 01:21:15,SHIP500-B04-T02737,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.449706,False,0
2,1765848087.598908,2025-12-16 01:21:27,SHIP500-B04-T02738,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.456728,False,0
2,1765848099.8653688,2025-12-16 01:21:39,SHIP500-B04-T02739,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.459458,False,0
2,1765848124.2792704,2025-12-16 01:22:04,SHIP500-B04-T02741,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.446236,False,0
2,1765848136.4664805,2025-12-16 01:22:16,SHIP500-B04-T02742,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.462205,False,0
2,1765848148.660649,2025-12-16 01:22:28,SHIP500-B04-T02743,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.455098,False,0
2,1765848185.2445478,2025-12-16 01:23:05,SHIP500-B04-T02746,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.461379,False,0
2,1765848221.876682,2025-12-16 01:23:41,SHIP500-B04-T02749,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.477036,False,0
2,1765848246.3633823,2025-12-16 01:24:06,SHIP500-B04-T02751,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.469142,False,0
2,1765848258.5536118,2025-12-16 01:24:18,SHIP500-B04-T02752,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.456728,False,0
2,1765848282.9385526,2025-12-16 01:24:42,SHIP500-B04-T02754,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.465799,False,0
2,1765848331.698212,2025-12-16 01:25:31,SHIP500-B04-T02758,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.452664,False,0
2,1765848343.8993552,2025-12-16 01:25:43,SHIP500-B04-T02759,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.452934,False,0
2,1765848356.1020093,2025-12-16 01:25:56,SHIP500-B04-T02760,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.44597,False,0
2,1765848417.1038094,2025-12-16 01:26:57,SHIP500-B04-T02765,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.441474,False,0
2,1765848453.684724,2025-12-16 01:27:33,SHIP500-B04-T02768,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.43391,False,0
2,1765848465.910355,2025-12-16 01:27:45,SHIP500-B04-T02769,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.44332,False,0
2,1765848478.1164734,2025-12-16 01:27:58,SHIP500-B04-T02770,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.457273,False,0
2,1765848514.7636592,2025-12-16 01:28:34,SHIP500-B04-T02773,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.446502,False,0
2,1765848612.3434255,2025-12-16 01:30:12,SHIP500-B04-T02781,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.460829,False,0
2,1765848636.6998131,2025-12-16 01:30:36,SHIP500-B04-T02783,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.431075,False,0
2,1765848648.869509,2025-12-16 01:30:48,SHIP500-B04-T02784,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.468025,False,0
2,1765848685.4933245,2025-12-16 01:31:25,SHIP500-B04-T02787,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.454556,False,0
2,1765848758.7245748,2025-12-16 01:32:38,SHIP500-B04-T02793,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.464413,False,0
2,1765848770.923097,2025-12-16 01:32:50,SHIP500-B04-T02794,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.451586,False,0
2,1765848783.1183736,2025-12-16 01:33:03,SHIP500-B04-T02795,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.461929,False,0
2,1765848795.3873315,2025-12-16 01:33:15,SHIP500-B04-T02796,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.458638,False,0
2,1765848844.2153952,2025-12-16 01:34:04,SHIP500-B04-T02800,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.456184,False,0
2,1765848880.8594952,2025-12-16 01:34:40,SHIP500-B04-T02803,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.454015,False,0
2,1765848893.046061,2025-12-16 01:34:53,SHIP500-B04-T02804,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.451048,False,0
2,1765848941.8385816,2025-12-16 01:35:41,SHIP500-B04-T02808,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.449974,False,0
2,1765848954.0235133,2025-12-16 01:35:54,SHIP500-B04-T02809,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.458091,False,0
2,1765848990.5811543,2025-12-16 01:36:30,SHIP500-B04-T02812,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.467747,False,0
2,1765849002.8217912,2025-12-16 01:36:42,SHIP500-B04-T02813,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.471104,False,0
2,1765849027.223842,2025-12-16 01:37:07,SHIP500-B04-T02815,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.482756,False,0
2,1765849075.9832144,2025-12-16 01:37:55,SHIP500-B04-T02819,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.46469,False,0
2,1765849137.022822,2025-12-16 01:38:57,SHIP500-B04-T02824,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.460555,False,0
2,1765849173.5856822,2025-12-16 01:39:33,SHIP500-B04-T02827,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.448903,False,0
2,1765849234.5994303,2025-12-16 01:40:34,SHIP500-B04-T02832,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.451048,False,0
2,1765849258.9902864,2025-12-16 01:40:58,SHIP500-B04-T02834,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.447034,False,0
2,1765849271.1959765,2025-12-16 01:41:11,SHIP500-B04-T02835,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.457546,False,0
2,1765849307.7475548,2025-12-16 01:41:47,SHIP500-B04-T02838,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.463032,False,0
2,1765849393.141161,2025-12-16 01:43:13,SHIP500-B04-T02845,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.460555,False,0
2,1765849405.3417575,2025-12-16 01:43:25,SHIP500-B04-T02846,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.448368,False,0
2,1765849466.3950496,2025-12-16 01:44:26,SHIP500-B04-T02851,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.459458,False,0
2,1765849527.3594637,2025-12-16 01:45:27,SHIP500-B04-T02856,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.484774,False,0
2,1765849539.5661104,2025-12-16 01:45:39,SHIP500-B04-T02857,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.467747,False,0
2,1765849563.9935937,2025-12-16 01:46:03,SHIP500-B04-T02859,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.480174,False,0
2,1765849576.2074015,2025-12-16 01:46:16,SHIP500-B04-T02860,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.485931,False,0
2,1765849600.5917976,2025-12-16 01:46:40,SHIP500-B04-T02862,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.488544,False,0
2,1765849612.7782788,2025-12-16 01:46:52,SHIP500-B04-T02863,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.481607,False,0
2,1765849624.9932263,2025-12-16 01:47:04,SHIP500-B04-T02864,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.492051,False,0
2,1765849722.585317,2025-12-16 01:48:42,SHIP500-B04-T02872,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.462205,False,0
2,1765849771.4539232,2025-12-16 01:49:31,SHIP500-B04-T02876,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.474202,False,0
2,1765849795.8611434,2025-12-16 01:49:55,SHIP500-B04-T02878,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.465799,False,0
2,1765849808.0556664,2025-12-16 01:50:08,SHIP500-B04-T02879,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.487091,False,0
2,1765849844.6612115,2025-12-16 01:50:44,SHIP500-B04-T02882,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.485931,False,0
2,1765849869.100805,2025-12-16 01:51:09,SHIP500-B04-T02884,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.473637,False,0
2,1765849881.2531676,2025-12-16 01:51:21,SHIP500-B04-T02885,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.485642,False,0
2,1765849917.854229,2025-12-16 01:51:57,SHIP500-B04-T02888,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.488544,False,0
2,1765849930.071033,2025-12-16 01:52:10,SHIP500-B04-T02889,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.48046,False,0
2,1765850027.6695285,2025-12-16 01:53:47,SHIP500-B04-T02897,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.46386,False,0
2,1765850039.9187384,2025-12-16 01:53:59,SHIP500-B04-T02898,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.454285,False,0
2,1765850052.148558,2025-12-16 01:54:12,SHIP500-B04-T02899,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.442528,False,0
2,1765850064.3298595,2025-12-16 01:54:24,SHIP500-B04-T02900,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.455098,False,0
2,1765850076.5882268,2025-12-16 01:54:36,SHIP500-B04-T02901,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.440161,False,0
2,1765850101.0303843,2025-12-16 01:55:01,SHIP500-B04-T02903,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.438067,False,0
2,1765850137.6123538,2025-12-16 01:55:37,SHIP500-B04-T02906,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.450779,False,0
2,1765850174.1863186,2025-12-16 01:56:14,SHIP500-B04-T02909,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.442264,False,0
2,1765850198.5700524,2025-12-16 01:56:38,SHIP500-B04-T02911,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.444378,False,0
2,1765850223.0518858,2025-12-16 01:57:03,SHIP500-B04-T02913,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.451048,False,0
2,1765850235.2636716,2025-12-16 01:57:15,SHIP500-B04-T02914,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.475334,False,0
2,1765850247.4748578,2025-12-16 01:57:27,SHIP500-B04-T02915,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.454015,False,0
2,1765850259.6861458,2025-12-16 01:57:39,SHIP500-B04-T02916,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.464137,False,0
2,1765850296.307511,2025-12-16 01:58:16,SHIP500-B04-T02919,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.470823,False,0
2,1765850345.3734162,2025-12-16 01:59:05,SHIP500-B04-T02923,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.473073,False,0
2,1765850479.4693491,2025-12-16 02:01:19,SHIP500-B04-T02934,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.482468,False,0
2,1765850491.6663651,2025-12-16 02:01:31,SHIP500-B04-T02935,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.481033,False,0
2,1765850516.0182545,2025-12-16 02:01:56,SHIP500-B04-T02937,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.470262,False,0
2,1765850552.5655844,2025-12-16 02:02:32,SHIP500-B04-T02940,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.447034,False,0
2,1765850589.1994386,2025-12-16 02:03:09,SHIP500-B04-T02943,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.459185,False,0
2,1765850601.42497,2025-12-16 02:03:21,SHIP500-B04-T02944,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.459185,False,0
2,1765850662.447678,2025-12-16 02:04:22,SHIP500-B04-T02949,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.484197,False,0
2,1765850674.650507,2025-12-16 02:04:34,SHIP500-B04-T02950,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.479316,False,0
2,1765850686.9179122,2025-12-16 02:04:46,SHIP500-B04-T02951,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.477321,False,0
2,1765850760.1298273,2025-12-16 02:06:00,SHIP500-B04-T02957,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.466355,False,0
2,1765850772.362363,2025-12-16 02:06:12,SHIP500-B04-T02958,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.470262,False,0
2,1765850821.198738,2025-12-16 02:07:01,SHIP500-B04-T02962,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.449974,False,0
2,1765850857.8228538,2025-12-16 02:07:37,SHIP500-B04-T02965,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.457546,False,0
2,1765850870.0016215,2025-12-16 02:07:50,SHIP500-B04-T02966,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.440161,False,0
2,1765850882.2057498,2025-12-16 02:08:02,SHIP500-B04-T02967,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.448903,False,0
2,1765850918.7773826,2025-12-16 02:08:38,SHIP500-B04-T02970,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.435205,False,0
2,1765850992.0479908,2025-12-16 02:09:52,SHIP500-B04-T02976,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.436244,False,0
2,1765851004.271169,2025-12-16 02:10:04,SHIP500-B04-T02977,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.444908,False,0
2,1765851016.4398448,2025-12-16 02:10:16,SHIP500-B04-T02978,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.443584,False,0
2,1765851028.6656291,2025-12-16 02:10:28,SHIP500-B04-T02979,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.438328,False,0
2,1765851053.058016,2025-12-16 02:10:53,SHIP500-B04-T02981,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.443056,False,0
2,1765851065.2711294,2025-12-16 02:11:05,SHIP500-B04-T02982,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.450242,False,0
2,1765851089.737561,2025-12-16 02:11:29,SHIP500-B04-T02984,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.46469,False,0
2,1765851101.9404502,2025-12-16 02:11:41,SHIP500-B04-T02985,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.452664,False,0
2,1765851126.3718784,2025-12-16 02:12:06,SHIP500-B04-T02987,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.463308,False,0
2,1765851162.9826348,2025-12-16 02:12:42,SHIP500-B04-T02990,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.465799,False,0
2,1765851175.1841042,2025-12-16 02:12:55,SHIP500-B04-T02991,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.471104,False,0
2,1765851187.4125464,2025-12-16 02:13:07,SHIP500-B04-T02992,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.473919,False,0
2,1765851236.248746,2025-12-16 02:13:56,SHIP500-B04-T02996,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.477036,False,0
2,1765851260.6808262,2025-12-16 02:14:20,SHIP500-B04-T02998,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.469142,False,0
2,1765851321.727069,2025-12-16 02:15:21,SHIP500-B04-T03003,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.462205,False,0
2,1765851333.9354925,2025-12-16 02:15:33,SHIP500-B04-T03004,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.482181,False,0
2,1765851394.9544542,2025-12-16 02:16:34,SHIP500-B04-T03009,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.466911,False,0
2,1765851443.7772768,2025-12-16 02:17:23,SHIP500-B04-T03013,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.48971,False,0
2,1765851480.3885102,2025-12-16 02:18:00,SHIP500-B04-T03016,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.476184,False,0
2,1765851504.7826197,2025-12-16 02:18:24,SHIP500-B04-T03018,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.503021,False,0
2,1765851516.9788914,2025-12-16 02:18:36,SHIP500-B04-T03019,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.5455,0.498842,False,1
2,1765851516.9788914,2025-12-16 02:18:36,SHIP500-B04-T03019,F06,captain,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.498842,False,1
2,1765851516.9788914,2025-12-16 02:18:36,SHIP500-B04-T03019,F11,captain,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.498842,False,1
2,1765851516.9788914,2025-12-16 02:18:36,SHIP500-B04-T03019,*,captain,SK-ACT-CAPTAIN-CMD,应急指挥与决策技能,0.5455,0.498842,False,1
2,1765851529.1906462,2025-12-16 02:18:49,SHIP500-B04-T03020,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.582098,False,0
2,1765851541.395495,2025-12-16 02:19:01,SHIP500-B04-T03021,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.606532,True,0
2,1765851553.578287,2025-12-16 02:19:13,SHIP500-B04-T03022,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.5455,0.630488,True,1
2,1765851553.578287,2025-12-16 02:19:13,SHIP500-B04-T03022,F06,captain,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.630488,True,1
2,1765851553.578287,2025-12-16 02:19:13,SHIP500-B04-T03022,F11,captain,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.630488,True,1
2,1765851553.578287,2025-12-16 02:19:13,SHIP500-B04-T03022,*,captain,SK-ACT-CAPTAIN-CMD,应急指挥与决策技能,0.5455,0.630488,True,1
2,1765851565.7588367,2025-12-16 02:19:25,SHIP500-B04-T03023,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.5455,0.649171,True,1
2,1765851565.7588367,2025-12-16 02:19:25,SHIP500-B04-T03023,F06,captain,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.649171,True,1
2,1765851565.7588367,2025-12-16 02:19:25,SHIP500-B04-T03023,F11,captain,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.649171,True,1
2,1765851565.7588367,2025-12-16 02:19:25,SHIP500-B04-T03023,*,captain,SK-ACT-CAPTAIN-CMD,应急指挥与决策技能,0.5455,0.649171,True,1
2,1765851577.9483943,2025-12-16 02:19:37,SHIP500-B04-T03024,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.5455,0.668009,True,1
2,1765851577.9483943,2025-12-16 02:19:37,SHIP500-B04-T03024,F06,captain,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.668009,True,1
2,1765851577.9483943,2025-12-16 02:19:37,SHIP500-B04-T03024,F11,captain,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.668009,True,1
2,1765851577.9483943,2025-12-16 02:19:37,SHIP500-B04-T03024,*,captain,SK-ACT-CAPTAIN-CMD,应急指挥与决策技能,0.5455,0.668009,True,1
2,1765851590.1524315,2025-12-16 02:19:50,SHIP500-B04-T03025,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.664831,True,0
2,1765851602.3851662,2025-12-16 02:20:02,SHIP500-B04-T03026,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.4545,0.674811,True,0
2,1765851614.57644,2025-12-16 02:20:14,SHIP500-B04-T03027,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.5455,0.67844,True,1
2,1765851614.57644,2025-12-16 02:20:14,SHIP500-B04-T03027,F06,captain,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.67844,True,1
2,1765851614.57644,2025-12-16 02:20:14,SHIP500-B04-T03027,F11,captain,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.67844,True,1
2,1765851614.57644,2025-12-16 02:20:14,SHIP500-B04-T03027,*,captain,SK-ACT-CAPTAIN-CMD,应急指挥与决策技能,0.5455,0.67844,True,1
2,1765851626.7779405,2025-12-16 02:20:26,SHIP500-B04-T03028,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.5455,0.671601,True,1
2,1765851626.7779405,2025-12-16 02:20:26,SHIP500-B04-T03028,F06,captain,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.671601,True,1
2,1765851626.7779405,2025-12-16 02:20:26,SHIP500-B04-T03028,F11,captain,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.671601,True,1
2,1765851626.7779405,2025-12-16 02:20:26,SHIP500-B04-T03028,*,captain,SK-ACT-CAPTAIN-CMD,应急指挥与决策技能,0.5455,0.671601,True,1
2,1765851639.0007086,2025-12-16 02:20:39,SHIP500-B04-T03029,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.5455,0.672402,True,1
2,1765851639.0007086,2025-12-16 02:20:39,SHIP500-B04-T03029,F06,captain,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.672402,True,1
2,1765851639.0007086,2025-12-16 02:20:39,SHIP500-B04-T03029,F11,captain,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.672402,True,1
2,1765851639.0007086,2025-12-16 02:20:39,SHIP500-B04-T03029,*,captain,SK-ACT-CAPTAIN-CMD,应急指挥与决策技能,0.5455,0.672402,True,1
2,1765851651.209339,2025-12-16 02:20:51,SHIP500-B04-T03030,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.5455,0.670401,True,1
2,1765851651.209339,2025-12-16 02:20:51,SHIP500-B04-T03030,F06,captain,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.670401,True,1
2,1765851651.209339,2025-12-16 02:20:51,SHIP500-B04-T03030,F11,captain,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.670401,True,1
2,1765851651.209339,2025-12-16 02:20:51,SHIP500-B04-T03030,*,captain,SK-ACT-CAPTAIN-CMD,应急指挥与决策技能,0.5455,0.670401,True,1
2,1765851663.4075236,2025-12-16 02:21:03,SHIP500-B04-T03031,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.5455,0.671601,True,1
2,1765851663.4075236,2025-12-16 02:21:03,SHIP500-B04-T03031,F06,captain,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.671601,True,1
2,1765851663.4075236,2025-12-16 02:21:03,SHIP500-B04-T03031,F11,captain,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.671601,True,1
2,1765851663.4075236,2025-12-16 02:21:03,SHIP500-B04-T03031,*,captain,SK-ACT-CAPTAIN-CMD,应急指挥与决策技能,0.5455,0.671601,True,1
2,1765851675.5811973,2025-12-16 02:21:15,SHIP500-B04-T03032,F02,captain,SK-DIAG-F02,滑油系统故障诊断,0.5455,0.667213,True,1
2,1765851675.5811973,2025-12-16 02:21:15,SHIP500-B04-T03032,F06,captain,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.667213,True,1
2,1765851675.5811973,2025-12-16 02:21:15,SHIP500-B04-T03032,F11,captain,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.667213,True,1
2,1765851675.5811973,2025-12-16 02:21:15,SHIP500-B04-T03032,*,captain,SK-ACT-CAPTAIN-CMD,应急指挥与决策技能,0.5455,0.667213,True,1
